,ReportingCountry,YearWeekISO,first_dose_100k,second_dose_100k,cmltve_first_dose,cmltve_second_dose
937,IS,2021-03-29,3087.874244096953,2209.3515024688713,34121.77934496642,16728.457106449823
938,IS,2021-04-05,6922.451624951254,2100.3257042737014,41044.23096991767,18828.782810723525
939,IS,2021-04-12,6062.877951523339,1228.6685670659704,47107.10892144101,20057.451377789497
940,IS,2021-04-19,6197.718422339029,2082.47513278079,53304.82734378004,22139.926510570287
941,IS,2021-04-26,16157.788067030267,2240.933282802485,69462.61541081031,24380.859793372772
942,IS,2021-05-03,16921.51790275009,8000.900767299949,86384.13331356039,32381.760560672723
943,IS,2021-05-10,3891.9738338084335,5879.154377234755,90276.10714736882,38260.91493790748
944,IS,2021-05-17,8727.556339149873,6857.914943399956,99003.6634865187,45118.829881307436
945,IS,2021-05-24,3986.993798986088,6825.783914712714,102990.65728550479,51944.61379602015
946,IS,2021-05-31,8929.679733284996,4706.783766415661,111920.33701878978,56651.39756243581
947,IS,2021-06-07,14564.143968978455,9099.122850379254,126484.48098776824,65750.52041281507
948,IS,2021-06-14,13019.10835022272,7969.593611143151,139503.58933799097,73720.11402395822
949,IS,2021-06-21,9422.080882312555,6444.330933118028,148925.67022030352,80164.44495707625
950,IS,2021-06-28,614.8835318866131,26069.798480779056,149540.55375219014,106234.2434378553
951,IS,2021-07-05,1391.7953280935042,6908.445791933738,150932.34908028366,113142.68922978904
952,IS,2021-07-12,1058.401577441272,6107.367068167213,151990.75065772494,119250.05629795625
953,IS,2021-07-19,257.59747785156014,521.785935946657,152248.3481355765,119771.8422339029
954,IS,2021-07-26,472.0789599433176,337.23848912762884,152720.42709551982,120109.08072303054
955,IS,2021-08-02,435.8285686038656,379.5306123569894,153156.2556641237,120488.61133538753
956,IS,2021-08-09,537.7141382018708,248.26025583988306,153693.96980232556,120736.8715912274
957,IS,2021-08-16,1229.7670637732263,1018.0318234496093,154923.7368660988,121754.90341467701
958,IS,2021-08-23,2386.4840965139215,319.662541811531,157310.22096261272,122074.56595648854
959,IS,2021-08-30,273.8003042835879,355.91293315098284,157584.0212668963,122430.47888963952
960,IS,2021-09-06,191.96229959300695,564.0780591760176,157775.9835664893,122994.55694881553
961,IS,2021-09-13,215.5799787990135,2354.0784436498657,157991.5635452883,125348.6353924654
962,IS,2021-09-20,128.24949057215204,556.9378305788528,158119.81303586045,125905.57322304425
963,IS,2021-09-27,86.23199151960543,270.77943833863355,158206.04502738005,126176.35266138289
964,IS,2021-10-04,124.40475209675559,196.0816622452174,158330.4497794768,126372.4343236281
965,IS,2021-10-11,129.62261145622216,207.61587767140662,158460.07239093303,126580.0502012995
966,IS,2021-10-18,95.84383770809647,139.2344576447132,158555.91622864112,126719.2846589442
967,IS,2021-10-25,114.79290590826453,118.63764438366096,158670.70913454937,126837.92230332787
968,IS,2021-11-01,190.58917870893683,174.93560063053712,158861.2983132583,127012.8579039584
969,IS,2021-11-08,202.3980183119401,151.59254560134454,159063.69633157025,127164.45044955975
970,IS,2021-11-15,265.28695480235297,157.08502913762516,159328.9832863726,127321.53547869738
971,IS,2021-11-22,239.74690635864818,216.40385132945562,159568.73019273125,127537.93933002683
972,IS,2021-11-29,174.9356006305371,160.10589508257948,159743.66579336178,127698.04522510941
973,IS,2021-12-06,173.56247974646692,232.60667776148335,159917.22827310825,127930.6519028709
974,IS,2021-12-13,114.51828173145047,154.88803572311292,160031.74655483972,128085.53993859401
975,IS,2021-12-20,88.97823328774572,101.61094542119109,160120.72478812747,128187.15088401521
976,IS,2021-12-27,67.55754749625137,85.68274316597737,160188.28233562372,128272.83362718119
977,IS,2022-01-03,347.948832023376,192.78617212344906,160536.23116764709,128465.61979930464
978,IS,2022-01-10,4025.99043209368,165.32375444204607,164562.22159974076,128630.94355374668
979,IS,2022-01-17,715.9452289541762,135.38971916931678,165278.16682869493,128766.33327291599
980,IS,2022-01-24,194.9831655379613,230.40968434697115,165473.1499942329,128996.74295726296
981,IS,2022-01-31,307.0298296780855,2572.1300400402056,165780.179823911,131568.87299730317
982,IS,2022-02-07,63.163560667226896,491.5772764971137,165843.3433845782,132060.4502738003
983,IS,2022-02-14,45.03836499750093,208.43975020184877,165888.38174957572,132268.89002400215
984,IS,2022-02-21,44.48911664387286,125.77787298082575,165932.8708662196,132394.66789698298
985,IT,2020-12-28,36.21304686429018,0.010060111176300632,36.21304686429018,0.010060111176300632
986,IT,2021-01-04,3326.2231820909637,0.2364126126430648,3362.436228955254,0.2464727238193654
987,IT,2021-01-11,2712.011477647908,15.869825380614245,6074.447706603162,16.11629810443361
988,IT,2021-01-18,678.1839514131505,547.0688457672284,6752.631658016313,563.1851438716619
989,IT,2021-01-25,160.62308841120804,2661.769605748267,6913.254746427521,3224.9547496199293
990,IT,2021-02-01,376.8584714050059,2677.584100517411,7290.113217832527,5902.53885013734
991,IT,2021-02-08,1476.1301730097678,711.5751370924881,8766.243390842295,6614.113987229828
992,IT,2021-02-15,2371.5236615156214,207.93076121776176,11137.767052357916,6822.04474844759
993,IT,2021-02-22,3724.2430973553182,328.00992490328207,14862.010149713235,7150.054673350872
994,IT,2021-03-01,4562.480064213019,1285.0500980123097,19424.490213926256,8435.104771363181
995,IT,2021-03-08,4729.677435277938,1772.5882358937783,24154.167649204195,10207.69300725696
996,IT,2021-03-15,3179.0823193411943,2453.684589492469,27333.249968545388,12661.37759674943
997,IT,2021-03-22,5589.793467258902,2475.317181891907,32923.04343580429,15136.694778641337
998,IT,2021-03-29,6123.896506405071,2420.236396516465,39046.93994220936,17556.931175157802
999,IT,2021-04-05,7500.892667198378,2412.590712022476,46547.83260940774,19969.52188718028
1000,IT,2021-04-12,8374.782668064885,2737.1315752551304,54922.61527747263,22706.65346243541
1001,IT,2021-04-19,8781.01666410469,3665.5457020119957,63703.63194157732,26372.199164447404
1002,IT,2021-04-26,10186.17442945086,4828.412396417741,73889.80637102819,31200.611560865145
1003,IT,2021-05-03,11201.486119863404,5401.954424745405,85091.29249089159,36602.56598561055
1004,IT,2021-05-10,11308.793972410613,5782.67262547172,96400.0864633022,42385.23861108227
1005,IT,2021-05-17,10380.73362623012,7003.931558515104,106780.82008953232,49389.170169597375
1006,IT,2021-05-24,10215.891997865645,7625.5827151730355,116996.71208739797,57014.75288477041
1007,IT,2021-05-31,14508.080348364214,4012.1567724802585,131504.79243576218,61026.90965725067
1008,IT,2021-06-07,15706.900203428857,3890.248345245846,147211.69263919105,64917.158002496515
1009,IT,2021-06-14,10390.27228831045,8398.720702608898,157601.9649275015,73315.87870510541
1010,IT,2021-06-21,9205.286762798405,9946.670009306277,166807.25169029992,83262.54871441169
1011,IT,2021-06-28,6987.045661905687,11252.31315489647,173794.2973522056,94514.86186930817
1012,IT,2021-07-05,4120.626567868327,14445.571847570269,177914.92392007395,108960.43371687844
1013,IT,2021-07-12,2985.7236291623026,15887.125418467092,180900.64754923625,124847.55913534554
1014,IT,2021-07-19,4105.271484842899,14115.549900431726,185005.91903407915,138963.10903577728
1015,IT,2021-07-26,4939.6252487865495,11347.483483309477,189945.5442828657,150310.59251908676
1016,IT,2021-08-02,4890.137885225132,8404.503589850076,194835.68216809083,158715.09610893682
1017,IT,2021-08-09,4279.096792487804,4517.591848144367,199114.77896057864,163232.6879570812
1018,IT,2021-08-16,3291.53088869949,3309.650825613204,202406.30984927813,166542.3387826944
1019,IT,2021-08-23,3443.4955747582953,4642.360700323238,205849.80542403643,171184.69948301764
1020,IT,2021-08-30,3473.001880838385,4921.042546758725,209322.80730487482,176105.74202977636
1021,IT,2021-09-06,2464.700411230518,4896.660190637766,211787.50771610535,181002.40222041414
1022,IT,2021-09-13,3516.1245473955983,3643.9281997793205,215303.63226350094,184646.33042019347
1023,IT,2021-09-20,4076.4174093040733,3614.089910030414,219380.049672805,188260.4203302239
1024,IT,2021-09-27,3186.3960201663645,2602.0276355278065,222566.44569297138,190862.4479657517
1025,IT,2021-10-04,2745.644105995475,2035.2174982622832,225312.08979896686,192897.665464014
1026,IT,2021-10-11,3299.9813820875825,2386.417656112134,228612.07118105443,195284.08312012613
1027,IT,2021-10-18,2302.673937310216,1833.114894785991,230914.74511836463,197117.19801491214
1028,IT,2021-10-25,1889.8991923206215,1369.1761010389275,232804.64431068525,198486.37411595107
1029,IT,2021-11-01,1740.3439028885398,1179.9873269426141,234544.9882135738,199666.36144289369
1030,IT,2021-11-08,2121.5852293960197,1027.1725614894115,236666.57344296982,200693.5340043831
1031,IT,2021-11-15,2337.9983410205996,732.8304753228153,239004.57178399042,201426.36447970592
1032,IT,2021-11-22,3458.0391421488334,659.2038749938637,242462.61092613926,202085.5683546998
1033,IT,2021-11-29,924.86290751163,599.3143564761494,243387.47383365087,202684.88271117595
1034,IT,2021-12-06,992.2488855408837,596.6517803848222,244379.72271919175,203281.53449156077
1035,IT,2021-12-13,971.9106941127963,666.084991038453,245351.63341330455,203947.61948259923
1036,IT,2021-12-20,613.78079634767,535.4628308401694,245965.41420965223,204483.0823134394
1037,IT,2021-12-27,800.8301201338235,705.2171468290665,246766.24432978604,205188.29946026846
1038,IT,2022-01-03,1360.5545857608374,1051.8801945384062,248126.79891554688,206240.17965480688
1039,IT,2022-01-10,1736.514353900761,1137.3609592034325,249863.31326944765,207377.5406140103
1040,IT,2022-01-17,1291.258863293283,978.2217371907287,251154.57213274093,208355.76235120103
1041,IT,2022-01-24,952.6908517104739,1117.6196677051382,252107.2629844514,209473.38201890618
1042,IT,2022-01-31,730.0153208786472,1358.0127310036266,252837.27830533005,210831.3947499098
1043,IT,2022-02-07,435.8945571579303,1362.5012172734523,253273.172862488,212193.89596718326
1044,IT,2022-02-14,247.14675126817758,1050.9311907174415,253520.31961375618,213244.8271579007
1045,IT,2022-02-21,152.3503236538968,811.465334332369,253672.66993741007,214056.29249223307
1046,IT,2022-02-28,62.7365299806068,173.53691779118586,253735.40646739068,214229.82941002425
1047,LI,2021-02-08,103.23379874570935,1631.0940201822077,103.23379874570935,1631.0940201822077
1048,LI,2021-02-15,2751.1807365731534,825.8703899656748,2854.414535318863,2456.9644101478825
1049,LI,2021-02-22,2147.2630139107546,1594.9621906212094,5001.677549229617,4051.926600769092
1050,LI,2021-03-01,2797.6359460087224,227.11435724056057,7799.31349523834,4279.040958009653
1051,LI,2021-03-08,3396.3919787338373,108.39548868299484,11195.705473972177,4387.436446692648
1052,LI,2021-03-15,443.9053346065503,2833.7677755697205,11639.610808578727,7221.204222262369
1053,LI,2021-03-22,3845.459003277673,2095.6461145378994,15485.0698118564,9316.850336800268
1054,LI,2021-03-29,2555.036518956306,2771.8274963222952,18040.106330812705,12088.677833122563
1055,LI,2021-04-05,1295.5841742586522,3391.230288796552,19335.690505071358,15479.908121919116
1056,LI,2021-04-12,7200.557462513228,433.58195473197935,26536.247967584586,15913.490076651095
1057,LI,2021-04-19,9802.0491909051,3799.0037938421037,36338.29715848969,19712.4938704932
1058,LI,2021-04-26,5543.654992644592,2534.3897592071644,41881.95215113428,22246.883629700365
1059,LI,2021-05-03,5765.6076599478665,1264.6140346349393,47647.55981108215,23511.497664335304
1060,LI,2021-05-10,3153.7925516814207,7066.353524143805,50801.35236276357,30577.851188479108
1061,LI,2021-05-17,4583.580664309494,9673.006942472966,55384.933027073064,40250.858130952074
1062,LI,2021-05-24,5961.751877564715,5548.816682581877,61346.684904637776,45799.67481353395
1063,LI,2021-05-31,8769.711203448009,5636.56541151573,70116.39610808578,51436.24022504968
1064,LI,2021-06-07,11608.640668955015,3303.4815598626988,81725.0367770408,54739.72178491238
1065,LI,2021-06-14,10189.175936201513,4387.436446692647,91914.21271324232,59127.158231605026
1066,LI,2021-06-21,2534.3897592071644,5889.488218442719,94448.60247244948,65016.646450047745
1067,LI,2021-06-28,3360.260149172839,8439.363047461738,97808.86262162232,73456.00949750948
1068,LI,2021-07-05,2395.0241309004573,11144.088574599324,100203.88675252278,84600.09807210881
1069,LI,2021-07-12,2131.777944098898,9905.282989650812,102335.66469662168,94505.38106175963
1070,LI,2021-07-19,190.98252767956228,3138.307481869564,102526.64722430124,97643.68854362919
1071,LI,2021-07-26,56.77858931014015,20.64675974914187,102583.42581361138,97664.33530337834
1072,LI,2021-08-02,10.323379874570936,0.0,102593.74919348594,97664.33530337834
1073,LI,2021-08-09,2740.8573566985833,6126.925955557849,105334.60655018453,103791.26125893618
1074,LI,2021-08-16,4258.39419826051,2064.675974914186,109593.00074844505,105855.93723385037
1075,LI,2021-08-23,4795.2099517381985,340.6715358608409,114388.21070018325,106196.60876971121
1076,LI,2021-08-30,51.616899372854675,5.161689937285468,114439.8275995561,106201.7704596485
1077,LI,2021-09-06,170.33576793042045,2343.4072315276017,114610.16336748652,108545.1776911761
1078,LI,2021-09-13,4790.048261800914,4289.3643378842235,119400.21162928743,112834.54202906032
1079,LI,2021-09-20,1945.9571063566214,5048.132758665187,121346.16873564405,117882.67478772551
1080,LI,2021-09-27,934.2658786486699,129.0422484321367,122280.43461429272,118011.71703615764
1081,LI,2021-10-04,913.6191188995277,134.20393836942216,123194.05373319225,118145.92097452706
1082,LI,2021-10-11,216.79097736598968,774.2534905928203,123410.84471055825,118920.17446511988
1083,LI,2021-10-18,283.89294655070074,5130.719797661755,123694.73765710894,124050.89426278164
1084,LI,2021-10-25,1166.5419258265156,1094.278266704519,124861.27958293546,125145.17252948617
1085,LI,2021-11-01,1022.0146075825227,1058.1464371435206,125883.29419051798,126203.31896662968
1086,LI,2021-11-08,1280.099104446795,366.4799855472682,127163.39329496477,126569.79895217695
1087,LI,2021-11-15,366.47998554726826,216.79097736598962,127529.87328051204,126786.58992954294
1088,LI,2021-11-22,500.6839239166905,738.1216610318219,128030.55720442873,127524.71159057476
1089,LI,2021-11-29,423.25857485740835,851.6788396521022,128453.81577928613,128376.39043022686
1090,LI,2021-12-06,665.8580019098254,882.6489792758149,129119.67378119596,129259.03940950269
1091,LI,2021-12-13,727.798281157251,691.6664515962528,129847.47206235322,129950.70586109893
1092,LI,2021-12-20,490.3605440421195,376.8033654218392,130337.83260639534,130327.50922652078
1093,LI,2021-12-27,36.13182956099828,103.23379874570935,130373.96443595634,130430.74302526649
1094,LI,2022-01-03,735.5408160631791,485.1988541048341,131109.50525201953,130915.94187937133
1095,LI,2022-01-10,294.2163264252717,810.3853201538185,131403.7215784448,131726.32719952514
1096,LI,2022-01-17,425.839419826051,503.26476888533307,131829.56099827084,132229.59196841047
1097,LI,2022-01-24,116.13802358892302,80.00619402792475,131945.69902185976,132309.5981624384
1098,LI,2022-01-31,193.56337264820502,596.1751877564716,132139.26239450797,132905.77335019488
1099,LI,2022-02-07,77.42534905928203,325.18646604898447,132216.68774356725,133230.95981624388
1100,LI,2022-02-14,25.808449686427338,320.024776111699,132242.49619325367,133550.98459235558
1101,LI,2022-02-21,20.646759749141868,294.21632642527163,132263.1429530028,133845.20091878084
1102,LT,2020-12-28,260.0488889047955,0.0,260.0488889047955,0.0
1103,LT,2021-01-04,2270.3277274533034,0.0,2530.376616358099,0.0
1104,LT,2021-01-11,2978.858948709598,106.18841912751557,5509.235565067696,106.18841912751557
1105,LT,2021-01-18,871.4107276429894,850.3663088876879,6380.646292710686,956.5547280152034
1106,LT,2021-01-25,1398.4875218765324,1363.4850702733268,7779.133814587218,2320.03979828853
1107,LT,2021-02-01,731.6156601970589,2568.707521948112,8510.749474784277,4888.747320236642
1108,LT,2021-02-08,2189.2637674520156,856.3789999606312,10700.013242236293,5745.126320197273
1109,LT,2021-02-15,2497.3068154569105,1389.039007333336,13197.320057693203,7134.165327530609
1110,LT,2021-02-22,4665.096686219844,593.753243453146,17862.416743913047,7727.918570983755
1111,LT,2021-03-01,4945.116299045486,1400.2054336116587,22807.533042958534,9128.124004595413
1112,LT,2021-03-08,4701.280202140949,1459.9028664073096,27508.81324509948,10588.026871002723
1113,LT,2021-03-15,2313.812368248696,2767.663174772466,29822.625613348177,13355.690045775189
1114,LT,2021-03-22,5297.216625090816,2821.4552859786186,35119.84223843899,16177.145331753807
1115,LT,2021-03-29,6976.582715660556,2776.467472414991,42096.42495409955,18953.6128041688
1116,LT,2021-04-05,10308.043048004893,1396.9843491082963,52404.46800210445,20350.597153277096
1117,LT,2021-04-12,8636.586509382307,2179.099456352516,61041.05451148676,22529.696609629613
1118,LT,2021-04-19,7091.1101646689995,4023.456653150042,68132.16467615575,26553.153262779655
1119,LT,2021-04-26,6625.055026860266,6421.5540659033895,74757.21970301602,32974.70732868304
1120,LT,2021-05-03,9516.515216045294,8441.81826641232,84273.73491906132,41416.52559509536
1121,LT,2021-05-10,9294.36775479673,6302.2665697955335,93568.10267385805,47718.79216489089
1122,LT,2021-05-17,7323.350357361433,7595.209889445221,100891.45303121948,55314.00205433611
1123,LT,2021-05-24,8059.905013796978,6591.770486992186,108951.35804501646,61905.7725413283
1124,LT,2021-05-31,10802.336359959776,9555.454548708165,119753.69440497624,71461.22709003647
1125,LT,2021-06-07,6169.199989978847,8222.784520183675,125922.89439495509,79684.01161022014
1126,LT,2021-06-14,3929.615724618748,10559.03711047246,129852.51011957384,90243.0487206926
1127,LT,2021-06-21,2094.9217813313103,11084.395992970878,131947.43190090515,101327.44471366348
1128,LT,2021-06-28,2749.982999831789,9201.672100755524,134697.41490073694,110529.11681441902
1129,LT,2021-07-05,2526.2249963315426,4962.5459451914585,137223.6398970685,115491.66275961048
1130,LT,2021-07-12,2946.89863247068,3302.1484633637433,140170.5385295392,118793.81122297423
1131,LT,2021-07-19,5130.5791867835305,2774.4274522295277,145301.1177163227,121568.23867520376
1132,LT,2021-07-26,6716.068558994164,3423.1538712067268,152017.18627531687,124991.39254641048
1133,LT,2021-08-02,8036.355307094616,2784.555973501212,160053.54158241148,127775.94851991169
1134,LT,2021-08-09,6976.546925832738,3683.5248685618567,167030.08850824423,131459.47338847353
1135,LT,2021-08-16,5803.463739535949,5518.218811849297,172833.55224778017,136977.69220032284
1136,LT,2021-08-23,4252.547340994743,4629.9868651331935,177086.0995887749,141607.67906545603
1137,LT,2021-08-30,2961.715621186146,3793.9722771993743,180047.81520996106,145401.65134265542
1138,LT,2021-09-06,2397.7395144751954,3250.1458435483464,182445.55472443625,148651.79718620377
1139,LT,2021-09-13,2201.861786842943,2669.849575353693,184647.41651127918,151321.64676155747
1140,LT,2021-09-20,1858.7089177513967,2111.671420748795,186506.12542903057,153433.31818230625
1141,LT,2021-09-27,1696.4378384375593,1921.0905876331833,188202.56326746813,155354.40876993944
1142,LT,2021-10-04,1464.1976457451267,1717.9475249544575,189666.76091321325,157072.3562948939
1143,LT,2021-10-11,1450.2754027250378,1274.2252397023717,191117.03631593828,158346.58153459628
1144,LT,2021-10-18,1629.0098028338384,945.9967288097379,192746.04611877212,159292.578263406
1145,LT,2021-10-25,1781.5460489819584,845.1409940266776,194527.59216775408,160137.71925743268
1146,LT,2021-11-01,1259.3008815034584,681.0804233220833,195786.89304925755,160818.79968075475
1147,LT,2021-11-08,1606.8201095884524,823.3091990594434,197393.713158846,161642.1088798142
1148,LT,2021-11-15,1496.0505925005998,979.102319538741,198889.7637513466,162621.21119935293
1149,LT,2021-11-22,1414.3424155986381,854.9831966758409,200304.10616694522,163476.19439602876
1150,LT,2021-11-29,1413.7697783535962,1072.6569294475123,201717.87594529882,164548.85132547628
1151,LT,2021-12-06,1213.0604239663003,1007.6626021352213,202930.9363692651,165556.5139276115
1152,LT,2021-12-13,1233.3174665096692,946.5693660547798,204164.25383577478,166503.08329366628
1153,LT,2021-12-20,815.7933352182646,771.9865859725348,204980.04717099306,167275.06987963882
1154,LT,2021-12-27,863.5011756958438,923.1628186636794,205843.5483466889,168198.23269830248
1155,LT,2022-01-03,1080.9243796728092,1309.2992709612072,206924.4727263617,169507.53196926368
1156,LT,2022-01-10,753.8411432702595,1068.9705771825531,207678.31386963197,170576.50254644622
1157,LT,2022-01-17,432.62743862939277,989.6245289163915,208110.94130826136,171566.1270753626
1158,LT,2022-01-24,330.4116903893576,864.9685586362646,208441.35299865072,172431.09563399886
1159,LT,2022-01-31,196.05667677132806,556.818141147923,208637.40967542204,172987.9137751468
1160,LT,2022-02-07,103.71892100827102,340.361262521966,208741.1285964303,173328.27503766876
1161,LT,2022-02-14,77.09128911380807,255.3246316331972,208818.2198855441,173583.59966930197
1162,LT,2022-02-21,69.75437441170469,198.41880540712717,208887.9742599558,173782.0184747091
1163,LU,2020-12-28,0.0,0.0,0.0,0.0
1164,LU,2021-01-04,627.6872360678989,0.0,627.6872360678989,0.0
1165,LU,2021-01-11,747.9540271007559,0.0,1375.6412631686549,0.0
1166,LU,2021-01-18,823.8195327323721,411.59033265826343,2199.460795901027,411.59033265826343
1167,LU,2021-01-25,1333.6357305768333,204.7570067783833,3533.09652647786,616.3473394366467
1168,LU,2021-02-01,1083.199703565519,731.1837574348195,4616.296230043379,1347.5310968714662
1169,LU,2021-02-08,1075.5332945753769,581.5290652730839,5691.829524618756,1929.06016214455
1170,LU,2021-02-15,1972.822580129946,582.4873663968517,7664.652104748702,2511.547528541402
1171,LU,2021-02-22,1107.476665367636,995.9943013026508,8772.128770116338,3507.5418298440527
1172,LU,2021-03-01,1722.067119410709,1134.788247395018,10494.195889527047,4642.33007723907
1173,LU,2021-03-08,3467.2931826458052,447.5266247995553,13961.489072172852,5089.856702038625
1174,LU,2021-03-15,4104.882863659304,993.2791147853087,18066.371935832154,6083.135816823934
1175,LU,2021-03-22,2990.378656717372,870.1374203811483,21056.750592549528,6953.273237205082
1176,LU,2021-03-29,4804.92183457167,1329.962242935724,25861.672427121197,8283.235480140806
1177,LU,2021-04-05,4781.603173893322,3022.481744363592,30643.275601014517,11305.717224504398
1178,LU,2021-04-12,7038.881470928338,3746.1588096622304,37682.15707194286,15051.87603416663
1179,LU,2021-04-19,3969.602688354085,759.1342068780467,41651.75976029694,15811.010241044676
1180,LU,2021-04-26,5672.184351581516,1061.7976451347054,47323.94411187846,16872.80788617938
1181,LU,2021-05-03,8455.569965565044,4420.163933378904,55779.514077443506,21292.971819558283
1182,LU,2021-05-10,7773.259565442384,6100.225520197793,63552.77364288589,27393.197339756076
1183,LU,2021-05-17,6790.202329310597,4308.68156931392,70342.9759721965,31701.878909069994
1184,LU,2021-05-24,2221.0225711858006,5931.883956122587,72563.9985433823,37633.76286519258
1185,LU,2021-05-31,7206.903601295623,6723.600401208737,79770.90214467792,44357.36326640131
1186,LU,2021-06-07,5445.226702102511,10386.227296249208,85216.12884678043,54743.59056265052
1187,LU,2021-06-14,7953.260459856765,5958.716387588082,93169.3893066372,60702.3069502386
1188,LU,2021-06-21,11249.017741348138,2686.9166341909063,104418.40704798534,63389.22358442951
1189,LU,2021-06-28,6819.430513585514,8918.908558906764,111237.83756157085,72308.13214333628
1190,LU,2021-07-05,5390.92297175567,5154.701744746911,116628.76053332652,77462.83388808319
1191,LU,2021-07-12,3221.9680949612516,7894.644374452966,119850.72862828778,85357.47826253615
1192,LU,2021-07-19,1344.1770429382793,8156.260581241573,121194.90567122605,93513.73884377773
1193,LU,2021-07-26,1110.8307193008234,7054.533722616545,122305.73639052687,100568.27256639427
1194,LU,2021-08-02,999.348355235838,5013.831479553048,123305.08474576271,105582.10404594732
1195,LU,2021-08-09,810.0838832917004,2377.0659375059895,124115.16862905442,107959.1699834533
1196,LU,2021-08-16,948.8778293840679,1252.1801350565718,125064.04645843849,109211.35011850987
1197,LU,2021-08-23,857.0406383563221,1055.8881215381373,125921.08709679481,110267.23824004801
1198,LU,2021-08-30,856.5614877944381,982.5780855699018,126777.64858458925,111249.81632561791
1199,LU,2021-09-06,948.8778293840678,739.6487506947683,127726.52641397332,111989.46507631268
1200,LU,2021-09-13,787.7235237371189,676.7203102340172,128514.24993771044,112666.1853865467
1201,LU,2021-09-20,655.7974023650872,710.420566419851,129170.04734007553,113376.60595296655
1202,LU,2021-09-27,564.1199281913024,691.8934113603405,129734.16726826683,114068.4993643269
1203,LU,2021-10-04,562.0436090898056,702.1152900138635,130296.21087735663,114770.61465434077
1204,LU,2021-10-11,885.1508046535104,607.7226293227368,131181.36168201015,115378.33728366351
1205,LU,2021-10-18,1306.643582257374,552.9397484140117,132488.00526426753,115931.27703207752
1206,LU,2021-10-25,1311.914238438097,458.067937161001,133799.91950270563,116389.34496923852
1207,LU,2021-11-01,1103.1643103106812,451.6792630025491,134903.0838130163,116841.02423224106
1208,LU,2021-11-08,979.2240316367144,733.1003596823551,135882.30784465303,117574.12459192342
1209,LU,2021-11-15,842.8258383537666,1092.9424316571583,136725.1336830068,118667.06702358057
1210,LU,2021-11-22,665.8595641646489,1171.0439732442328,137390.99324717146,119838.1109968248
1211,LU,2021-11-29,1067.0683013154282,1002.5426923150638,138458.06154848688,120840.65368913987
1212,LU,2021-12-06,1389.057478901404,920.2885125249957,139847.11902738828,121760.94220166486
1213,LU,2021-12-13,1238.284768761939,836.4371641953145,141085.40379615023,122597.37936586018
1214,LU,2021-12-20,796.8273844129128,542.0790023446434,141882.23118056313,123139.45836820483
1215,LU,2021-12-27,717.2883911401868,699.5598203504827,142599.5195717033,123839.0181885553
1216,LU,2022-01-03,895.0532495991109,1421.6397171095086,143494.57282130243,125260.65790566482
1217,LU,2022-01-10,925.5591687057185,1266.3949350591274,144420.13199000814,126527.05284072395
1218,LU,2022-01-17,489.212723683454,831.6456585764756,144909.3447136916,127358.69849930043
1219,LU,2022-01-24,315.7602202814849,637.1105304516154,145225.10493397308,127995.80902975204
1220,LU,2022-01-31,207.95134385760926,693.4905798999536,145433.05627783068,128689.299609652
1221,LU,2022-02-07,172.9733528400852,688.5393574271534,145606.02963067076,129377.83896707915
1222,LU,2022-02-14,168.02213036728494,360.48093939064836,145774.05176103805,129738.3199064698
1223,LU,2022-02-21,101.26048541146258,322.1488944399369,145875.31224644952,130060.46880090973
1224,LV,2020-12-28,0.0,0.0,0.0,0.0
1225,LV,2021-01-04,1010.7591701940844,0.20967932168739437,1010.7591701940844,0.20967932168739437
1226,LV,2021-01-11,1252.8863669126029,0.8387172867495774,2263.6455371066872,1.0483966084369718
1227,LV,2021-01-18,127.85196639888869,318.1359508301991,2391.497503505576,319.18434743863605
1228,LV,2021-01-25,30.560761135937724,650.21557655261,2422.0582646415137,969.3999239912459
1229,LV,2021-02-01,101.43237186627702,1084.6187112584691,2523.490636507791,2054.018635249715
1230,LV,2021-02-08,436.08056927935843,253.65955941132532,2959.571205787149,2307.6781946610404
1231,LV,2021-02-15,1069.9935785707735,73.8071212339628,4029.5647843579227,2381.485315895003
1232,LV,2021-02-22,1850.8917923650513,33.33901214829571,5880.456576722974,2414.824328043299
1233,LV,2021-03-01,2030.3772917294611,137.54963502693067,7910.833868452435,2552.3739630702294
1234,LV,2021-03-08,1615.317074449264,18.13726132595961,9526.150942901699,2570.511224396189
1235,LV,2021-03-15,502.8634332367935,98.3920217018098,10029.014376138492,2668.903246097999
1236,LV,2021-03-22,2303.0652495839167,332.02720589198896,12332.079625722408,3000.930451989988
1237,LV,2021-03-29,2102.716657711612,350.58382586132336,14434.79628343402,3351.5142778513114
1238,LV,2021-04-05,3157.718164781737,169.84025056678942,17592.514448215756,3521.354528418101
1239,LV,2021-04-12,3487.6485774568514,234.94567995072538,21080.163025672606,3756.300208368826
1240,LV,2021-04-19,4122.295464374172,1250.9992530174165,25202.458490046778,5007.299461386243
1241,LV,2021-04-26,4837.459210819453,1744.8988952520738,30039.91770086623,6752.198356638317
1242,LV,2021-05-03,6007.207726683005,2944.526714456079,36047.12542754923,9696.725071094395
1243,LV,2021-05-10,7565.754124785407,4249.465972977576,43612.87955233464,13946.191044071971
1244,LV,2021-05-17,5461.202773009028,5854.403921003315,49074.08232534367,19800.59496507529
1245,LV,2021-05-24,4724.442056429945,7550.604793793492,53798.52438177361,27351.19975886878
