,true,pred,resid
2717,250.13808635718289,-28269.77659059611,28519.914676953293
2611,122.23941045234416,28387.9469721886,28265.707561736257
2928,57.8286676677386,28094.734284816026,28036.905617148288
2721,264.1549646317971,-27342.635533949837,27606.790498581635
2347,158.4391191296069,27087.161487693607,26928.722368564002
2718,250.45404058058605,-26667.259973047676,26917.71401362826
2185,185.8208377422769,26117.91510149787,25932.094263755593
2358,210.1873798130672,25791.412375798885,25581.22499598582
1360,31.33679784984647,25550.736801266525,25519.40000341668
30,158.62148615041966,25124.943562843877,24966.322076693457
12,86.87725422488818,24807.700938708418,24720.82368448353
2459,10.903324727744508,24088.41951486828,24077.516190140537
2589,32.06598207414432,-23338.49621078203,23370.562192856174
2095,77.42534905928201,23417.27857043497,23339.853221375688
2725,278.6601357971253,-22246.610431635403,22525.27056743253
1732,63.51169517609238,-22158.870669196876,22222.38236437297
2441,155.24478205038164,21937.198956095828,21781.954174045448
2092,30.970139623712804,21535.617281494127,21504.647141870413
3550,8.226648000054233,-21116.848949640596,21125.07559764065
3563,24.148601479001076,21122.473915659673,21098.32531418067
1829,123.45803353449732,20897.895369622845,20774.437336088347
1731,40.32680423169583,-20393.38561610979,20433.712420341486
1352,86.2397860601755,19561.882196761497,19475.642410701323
2086,0.0,-18453.650182334004,18453.650182334004
1736,180.28216677006876,18388.110327301256,18207.828160531186
1744,225.2620637977294,17428.300825811522,17203.03876201379
26,102.54953789794116,16994.089505702603,16891.539967804663
610,4.96111959988414,16439.81175771609,16434.850638116204
31,114.21106510412682,16294.955713881338,16180.74464877721
2588,42.75464276552576,15743.85515587671,15701.100513111185
3549,3.42624315369742,-15398.76128257481,15402.187525728506
3552,18.46873314934224,-15004.255939415782,15022.724672565124
2591,53.0546248863115,-13200.112909568425,13253.167534454737
1338,151.3947136187552,13222.077075335836,13070.682361717081
2585,31.48296421825078,-12866.231935629969,12897.714899848219
3310,60.44973323396196,12342.91467265988,12282.464939425918
2452,2.830670842779824,12023.54847227495,12020.71780143217
2619,168.1034817826354,11045.031322820141,10876.927841037506
1739,146.9047868440348,-10346.00234821699,10492.907135061025
2726,282.6469036342491,-9186.186241578682,9468.833145212931
3553,18.46873314934224,8684.942606144297,8666.473872994955
1747,163.42225910676726,8620.345957011406,8456.92369790464
2091,5.161689937285468,8434.920726938766,8429.75903700148
2348,164.34864272617492,-7310.9720063449095,7475.3206490710845
1351,85.42534946569327,7528.342571640776,7442.917222175083
2211,18.467551152611406,7297.422746439833,7278.955195287222
1769,178.89228190893618,6550.739331525953,6371.847049617018
2583,28.95655350937881,6331.443184113116,6302.4866306037375
2456,13.104957605462149,6230.160549086938,6217.055591481476
14,93.6404906199978,5510.73554757273,5417.095056952732
1350,84.73760300813049,-4944.197851792418,5028.9354548005485
2594,54.803678453992106,4945.082403781758,4890.278725327767
2606,75.40364269556365,-3823.1421173080194,3898.545760003583
22,90.2139339746349,-3104.377447253863,3194.591381228498
1278,72.66584281880495,-2797.6790524658472,2870.344895284652
2359,151.5712944092711,2619.4922913936944,2467.9209969844233
2457,15.044491331070544,-2223.978378147697,2239.022869478768
2597,43.726339192014976,-1747.8708819507028,1791.597221142718
2730,304.68327456106067,1890.778220521288,1586.0949459602273
903,88.26344493805757,723.1894773874727,634.9260324494152
1741,211.7660803635455,-9.53498486836213,221.30106523190764
