,true,pred,resid
997,35.844350433103706,26271.899868402215,26236.05551796911
2359,151.5712944092711,26136.674149967173,25985.102855557903
2934,60.28787647319656,25846.471333004396,25786.1834565312
990,36.86127760572428,25209.517025388323,25172.6557477826
2206,1.4673829404206735,24886.360663429656,24884.893280489236
7,45.76980909248602,24472.70885818162,24426.939049089135
2575,6.801874985424554,-24388.620564867422,24395.422439852846
2718,250.45404058058605,-24004.330094048484,24254.78413462907
2717,250.13808635718289,-23229.948060300118,23480.0861466573
1736,180.28216677006876,22847.03316711239,22666.75100034232
2866,58.59251282700957,22704.38800461738,22645.79549179037
2594,54.803678453992106,22378.82175336007,22324.01807490608
1278,72.66584281880495,-20803.71054949408,20876.376392312886
2348,164.34864272617492,20847.95820004155,20683.609557315376
2721,264.1549646317971,-20368.375895290035,20632.530859921833
410,85.6977156660154,-19657.836252876812,19743.533968542826
2588,42.75464276552576,19342.483770402443,19299.729127636918
0,0.2808652988002332,19252.21050126946,19251.92963597066
2577,23.12637495044348,-19176.672083747064,19199.798458697507
2091,5.161689937285468,19118.488593101138,19113.326903163852
1352,86.2397860601755,-19006.676191919032,19092.915977979206
465,149.8865434316246,-18826.987886627696,18976.87443005932
1726,17.28291609929821,-17824.22205474925,17841.50497084855
2211,18.467551152611406,17769.51923985427,17751.05168870166
1338,151.3947136187552,17454.11931171301,17302.724598094253
2337,50.78995955969257,-16341.849934480393,16392.639894040087
3563,24.148601479001076,15514.608799199588,15490.460197720588
2452,2.830670842779824,-13901.304633356116,13904.135304198895
965,153.72738108137398,-13663.444574952218,13817.171956033591
610,4.96111959988414,13718.652940679925,13713.691821080041
2725,278.6601357971253,-13283.016988466898,13561.677124264022
1741,211.7660803635455,12823.462647544968,12611.696567181421
2730,304.68327456106067,12499.97761273919,12195.29433817813
1747,163.42225910676726,11831.409059150055,11667.986800043289
3553,18.46873314934224,11674.524701329326,11656.055968179984
2350,118.98905620116648,11356.328111908444,11237.339055707278
3549,3.42624315369742,-10862.839637195231,10866.265880348928
985,21.49541473135629,9552.036909044293,9530.541494312936
903,88.26344493805757,9532.701583683549,9444.43813874549
2583,28.95655350937881,8591.874407453119,8562.91785394374
1728,24.77620839409883,-8377.355926655411,8402.132135049509
2726,282.6469036342491,-7552.971494146433,7835.618397780681
3552,18.46873314934224,7585.863133586004,7567.394400436661
2597,43.726339192014976,6966.843662017662,6923.117322825647
3550,8.226648000054233,-6693.445742262055,6701.67239026211
2584,17.101857106210304,-6457.8690086380375,6474.970865744248
2591,53.0546248863115,5821.047196943898,5767.992572057587
1739,146.9047868440348,5905.347896657001,5758.443109812966
2459,10.903324727744508,5512.001455087908,5501.098130360163
2457,15.044491331070544,4985.627213565376,4970.582722234306
2585,31.48296421825078,4864.2494036101625,4832.766439391912
2606,75.40364269556365,4903.742556514544,4828.3389138189805
2928,57.8286676677386,-4221.417826535946,4279.246494203685
2456,13.104957605462149,-4077.492893490256,4090.597851095718
2338,80.49729439649388,-2397.6649802965753,2478.1622746930693
2582,28.567874938783124,-2270.5411561629458,2299.1090311017288
1731,40.32680423169583,-1797.9318353200483,1838.2586395517442
1732,63.51169517609238,1630.921942928178,1567.4102477520855
2589,32.06598207414432,-947.0250859669394,979.0910680410838
2086,0.0,5.804012932173464,5.804012932173464
